"ville_id","ville_code_postal","ville_nom","lng","lat","province"
"638","5000","Namur","4.8493146519890","50.456203850000","Namur"
"639","7141","Mont-Sainte-Aldegonde","4.2340727000000","50.429388700000","Hainaut"
"640","5002","Saint-Servais","4.8351266178881","50.481418550000","Namur"
"641","7160","Chapelle-Lez-Herlaimont","4.2804202000000","50.471326500000","Hainaut"
"642","5003","Saint-Marc","4.8469587132153","50.494866600000","Namur"
"643","7160","Godarville","4.2865899000000","50.495550300000","Hainaut"
"644","5020","Daussoulx","4.8769847282413","50.517243950000","Namur"
"645","7170","Bellecourt","4.2540130000000","50.484314500000","Hainaut"
"646","5030","Ernage","4.6739886000000","50.594197100000","Namur"
"647","7322","Pommeroeul","3.7107354000000","50.461132200000","Hainaut"
"648","5030","Sauvenière","4.7248074000000","50.581064600000","Namur"
"649","7334","Hautrage","3.7650049000000","50.482386400000","Hainaut"
"650","5032","Bothey","4.6524505000000","50.521822000000","Namur"
"651","7334","Villerot","3.7902777000000","50.486162900000","Hainaut"
"652","5060","Falisolle","4.6212590000000","50.418245600000","Namur"
"653","7340","Paturages","3.8629223000000","50.413650700000","Hainaut"
"654","5070","Aisemont","4.6513189000000","50.404855700000","Namur"
"655","7380","Baisieux","3.6957835000000","50.387884000000","Hainaut"
"656","5070","Fosses-La-Ville","4.6978935000000","50.395951200000","Namur"
"657","7387","Fayt-Le-Franc","3.7724828000000","50.356692800000","Hainaut"
"658","5080","Villers-Lez-Heest","4.8345691476021","50.537916600000","Namur"
"659","7387","Roisin","3.6938101000000","50.333082000000","Hainaut"
"660","5081","Bovesse","4.7787022193209","50.514400050000","Namur"
"661","7390","Quaregnon","3.8636971000000","50.442180400000","Hainaut"
"662","5100","Naninne","4.9316703499006","50.414608200000","Namur"
"663","7500","Saint-Maur","3.3923658000000","50.572166800000","Hainaut"
"664","5100","Wépion","4.8633768000000","50.421295700000","Namur"
"665","7503","Froyennes","3.3569842000000","50.619548900000","Hainaut"
"666","5101","Lives-Sur-Meuse","4.9384059263709","50.471326650000","Namur"
"667","7521","Chercq","3.4212542000000","50.588551600000","Hainaut"
"668","5101","Loyers","4.9409795174479","50.458098900000","Namur"
"669","7522","Blandain","3.3035015000000","50.624966500000","Hainaut"
"670","5140","Tongrinne","4.6238870000000","50.515725800000","Namur"
"671","7540","Kain","3.3809106000000","50.637909700000","Hainaut"
"672","5150","Franière","4.7317891000000","50.438909300000","Namur"
"673","7548","Warchin","3.4267528000000","50.609618700000","Hainaut"
"674","5190","Balâtre","4.6382422000000","50.498312300000","Namur"
"675","7601","Roucourt","3.5870901000000","50.529165000000","Hainaut"
"676","5300","Bonneville","5.0338525000000","50.470929600000","Namur"
"677","7618","Taintignies","3.3416855000000","50.550202800000","Hainaut"
"678","5300","Sclayn","5.0284735000000","50.489713900000","Namur"
"679","7620","Brunehaut","3.3795619000000","50.517806300000","Hainaut"
"680","5310","Aische-En-Refail","4.8359955000000","50.598868200000","Namur"
"681","7620","Jollain-Merlin","3.4041047456312","50.545981650000","Hainaut"
"682","5310","Branchon","4.9719690000000","50.629691000000","Namur"
"683","7640","Maubray","3.5020267000000","50.551510800000","Hainaut"
"684","5310","Noville-Sur-Méhaigne","4.8909225000000","50.608211200000","Namur"
"685","7711","Dottignies","3.3037301000000","50.727398100000","Hainaut"
"686","5310","Waret-La-Chaussée","4.9217571000000","50.541709100000","Namur"
"687","7730","Bailleul","3.3176015000000","50.668921400000","Hainaut"
"688","5330","Maillen","4.9699385000000","50.377551800000","Namur"
"689","7730","Evregnies","3.2875443000000","50.713052300000","Hainaut"
"690","5333","Sorinne-La-Longue","5.0294375000000","50.389685800000","Namur"
"691","7730","Saint-Léger","3.3149729000000","50.705653300000","Hainaut"
"692","5340","Gesves","5.0776175000000","50.402853500000","Namur"
"693","7743","Esquelmes","3.3477790000000","50.665077000000","Hainaut"
"694","5340","Haltinne","5.0744138000000","50.450856800000","Namur"
"695","7760","Celles","3.4571664000000","50.712543500000","Hainaut"
"696","5350","Ohey","5.1238439000000","50.435906600000","Namur"
"697","7760","Escanaffles","3.4486114000000","50.754629200000","Hainaut"
"698","5361","Mohiville","5.1923275000000","50.317666400000","Namur"
"699","7760","Pottes","3.4050325000000","50.731416400000","Hainaut"
"700","5370","Barvaux-Condroz","5.2607234000000","50.329123900000","Namur"
"701","7803","Bouvignies","3.7677307000000","50.647705600000","Hainaut"
"702","5370","Flostoy","5.1845059000000","50.388375700000","Namur"
"703","7812","Houtaing","3.6799800000000","50.639748500000","Hainaut"
"704","5377","Heure","5.2963125000000","50.294534300000","Namur"
"705","7822","Ghislenghien","3.8758180000000","50.656686400000","Hainaut"
"706","5380","Fernelmont","4.9746742000000","50.548118000000","Namur"
"707","7822","Isières","3.8181687000000","50.663796200000","Hainaut"
"708","5380","Hemptinne","4.9869761000000","50.601042700000","Namur"
"709","7866","Ollignies","3.8598773000000","50.687415700000","Hainaut"
"710","5380","Marchovelette","4.9411438000000","50.523188600000","Namur"
"711","7870","Lens","3.9005461000000","50.557081600000","Hainaut"
"712","5380","Noville-Les-Bois","4.9827080000000","50.555580500000","Namur"
"713","7880","Flobecq","3.7378707000000","50.737167500000","Hainaut"
"714","5380","Pontillas","5.0170700000000","50.550059100000","Namur"
"715","7890","Ellezelles","3.6802062000000","50.733870100000","Hainaut"
"716","5503","Sorinnes","4.9824090000000","50.260159000000","Namur"
"717","7900","Grandmetz","3.6322713000000","50.622054400000","Hainaut"
"718","5530","Dorinne","4.9732500000000","50.317337700000","Namur"
"719","7903","Chapelle-À-Oie","3.6709445000000","50.596792700000","Hainaut"
"720","5530","Houx","4.8978933000000","50.303194200000","Namur"
"721","7910","Wattripont","3.5489704000000","50.728253500000","Hainaut"
"722","5537","Denée","4.7512903000000","50.317962700000","Namur"
"723","7911","Frasnes-Lez-Buissenal","3.6194481000000","50.667755000000","Hainaut"
"724","5540","Hastière","4.8225541872005","50.197356200000","Namur"
"725","7950","Grosage","3.7571017000000","50.544444600000","Hainaut"
"726","5540","Waulsort","4.8632452000000","50.203288600000","Namur"
"727","7973","Grandglise","3.6966742000000","50.504441300000","Hainaut"
"728","5550","Bagimont","4.8751221000000","49.824196400000","Namur"
"729","7973","Stambruges","3.7202435000000","50.508349000000","Hainaut"
"730","5550","Pussemange","4.8697858000000","49.811079100000","Namur"
"731","8000","Brugge","3.2073611000000","51.214708300000","Flandre-Occidentale"
"732","5550","Sugny","4.9032847000000","49.814001100000","Namur"
"733","8000","Koolkerke","3.2473789000000","51.241995400000","Flandre-Occidentale"
"734","5555","Bièvre","5.0168496000000","49.941121600000","Namur"
"735","8020","Oostkamp","3.2497137262681","51.151146900000","Flandre-Occidentale"
"736","5555","Monceau-En-Ardenne","4.9859857000000","49.904648100000","Namur"
"737","8200","Sint-Michiels","3.2111722000000","51.188461900000","Flandre-Occidentale"
"738","5560","Hulsonniaux","4.9478250000000","50.201583000000","Namur"
"739","8300","Knokke-Heist","3.2702133000000","51.339606600000","Flandre-Occidentale"
"740","5561","Celles","5.0058339000000","50.231261700000","Namur"
"741","8377","Houtave","3.1071768079055","51.238801800000","Flandre-Occidentale"
"742","5562","Custinne","5.0484175000000","50.211766100000","Namur"
"743","8420","Klemskerke","3.0238828000000","51.242521000000","Flandre-Occidentale"
"744","5570","Feschaux","4.9105760000000","50.150930000000","Namur"
"745","8420","Wenduine","3.0927740709639","51.301977100000","Flandre-Occidentale"
"746","5571","Wiesme","4.9767431000000","50.148779200000","Namur"
"747","8421","Vlissegem","3.0635598193415","51.264169500000","Flandre-Occidentale"
"748","5573","Martouzin-Neuville","5.0039490000000","50.117614100000","Namur"
"749","8432","Leffinge","2.8776766000000","51.174676100000","Flandre-Occidentale"
"750","5574","Pondrôme","5.0088420000000","50.099609000000","Namur"
"751","8434","Westende","2.7777512824641","51.158330250000","Flandre-Occidentale"
"752","5580","Han-Sur-Lesse","5.1877385000000","50.125450500000","Namur"
"753","8480","Ichtegem","3.0296222129927","51.087427450000","Flandre-Occidentale"
"754","5580","Villers-Sur-Lesse","5.1050287385834","50.144275100000","Namur"
"755","8510","Rollegem","3.2564730180436","50.772329750000","Flandre-Occidentale"
"756","5590","Leignon","5.1102616000000","50.268735700000","Namur"
"757","8560","Wevelgem","3.1864450062666","50.812106500000","Flandre-Occidentale"
"758","5590","Pessoux","5.1707753000000","50.282546600000","Namur"
"759","8570","Anzegem","3.4637345521070","50.844003000000","Flandre-Occidentale"
"760","5600","Jamagne","4.5312860000000","50.218095600000","Namur"
"761","8570","Vichte","3.4068379000000","50.835324700000","Flandre-Occidentale"
"762","5600","Jamiolle","4.5079027000000","50.212241100000","Namur"
"763","8573","Tiegem","3.4697738543929","50.813053100000","Flandre-Occidentale"
"764","5600","Neuville","5.7242282000000","50.386844600000","Namur"
"765","8600","Diksmuide","2.8647185000000","51.033340800000","Flandre-Occidentale"
"766","5620","Rosée","4.6876566000000","50.232302800000","Namur"
"767","8600","Pervijze","2.7914713556336","51.080531650000","Flandre-Occidentale"
"768","5630","Daussois","4.4554390000000","50.218825000000","Namur"
"769","8610","Kortemark","3.0441178000000","51.028510900000","Flandre-Occidentale"
"770","5630","Villers-Deux-Eglises","4.4827391000000","50.189702000000","Namur"
"771","8620","Sint-Joris","2.7781339000000","51.130022200000","Flandre-Occidentale"
"772","5640","Graux","4.7203188000000","50.325597000000","Namur"
"773","8630","Avekapelle","2.7457710712354","51.063110300000","Flandre-Occidentale"
"774","5640","Saint-Gérard","4.7395306000000","50.346341400000","Namur"
"775","8640","Vleteren","2.7289867000000","50.930143000000","Flandre-Occidentale"
"776","5644","Ermeton-Sur-Biert","4.7197934000000","50.297543900000","Namur"
"777","8647","Lo-Reninge","2.7643391000000","50.963806600000","Flandre-Occidentale"
"778","5651","Berzée","4.4012206000000","50.289239600000","Namur"
"779","8647","Pollinkhove","2.7198585358008","50.972656200000","Flandre-Occidentale"
"780","5660","Couvin","4.4955009000000","50.052490600000","Namur"
"781","8650","Klerken","2.9155135952546","50.990441850000","Flandre-Occidentale"
"782","5660","Mariembourg","4.5233186000000","50.094130700000","Namur"
"783","8650","Merkem","2.8736172801014","50.962074000000","Flandre-Occidentale"
"784","5660","Petite-Chapelle","4.5055290000000","49.949789000000","Namur"
"785","8691","Izenberge","2.6608332486701","50.989660100000","Flandre-Occidentale"
"786","5670","Le Mesnil","4.6712991000000","50.030867000000","Namur"
"787","8700","Tielt","3.3414263284671","50.999964750000","Flandre-Occidentale"
"788","6010","Couillet","4.4686310000000","50.391219000000","Hainaut"
"789","8710","Ooigem","3.3304964142362","50.894981700000","Flandre-Occidentale"
"790","6043","Ransart","4.4815730781450","50.456156550000","Hainaut"
"791","8710","Wielsbeke","3.3604037488967","50.911407550000","Flandre-Occidentale"
"792","6060","Gilly","4.4856490134380","50.426970500000","Hainaut"
"793","8750","Zwevezele","3.2053756921268","51.042225500000","Flandre-Occidentale"
"794","6061","Montignies-Sur-Sambre","4.4729234863084","50.410921600000","Hainaut"
"795","8755","Ruiselede","3.3789495803068","51.062755000000","Flandre-Occidentale"
"796","6141","Forchies-La-Marche","4.3198191000000","50.438379400000","Hainaut"
"797","8760","Meulebeke","3.2859605761212","50.948478800000","Flandre-Occidentale"
"798","6182","Souvret","4.3508270000000","50.450999000000","Hainaut"
"799","8791","Beveren","3.3427472358752","50.871701000000","Flandre-Occidentale"
"800","6183","Trazegnies","4.3317415000000","50.466529500000","Hainaut"
"801","8870","Emelgem","3.2212852352972","50.933659700000","Flandre-Occidentale"
"802","6210","Les Bons Villers","4.4252588130793","50.534957750000","Hainaut"
"803","8870","Kachtem","3.1890400909612","50.939884150000","Flandre-Occidentale"
"804","6210","Rèves","4.4054735658856","50.543725000000","Hainaut"
"805","8904","Zuidschote","2.8285726000000","50.912961700000","Flandre-Occidentale"
"806","6210","Villers-Perwin","4.4783773000000","50.526201400000","Hainaut"
"807","8920","Langemark","2.9121730872760","50.910115150000","Flandre-Occidentale"
"808","6223","Wagnelée","4.5273110200086","50.522621950000","Hainaut"
"809","8920","Langemark-Poelkapelle","2.9338635000000","50.912256700000","Flandre-Occidentale"
"810","6230","Buzet","4.3713097181263","50.538933450000","Hainaut"
"811","8930","Rekkem","3.1658835832872","50.774376900000","Flandre-Occidentale"
"812","6230","Obaix","4.3401322241149","50.534398250000","Hainaut"
"813","8950","Heuvelland","2.8457459110391","50.767648550000","Flandre-Occidentale"
"814","6230","Viesville","4.4030299776693","50.490625800000","Hainaut"
"815","8972","Proven","2.6542871000000","50.890343700000","Flandre-Occidentale"
"816","6240","Farciennes","4.5530410000000","50.427322800000","Hainaut"
"817","8978","Watou","2.6449117149406","50.845186450000","Flandre-Occidentale"
"818","6250","Aiseau","4.5870152000000","50.411123200000","Hainaut"
"819","9030","Mariakerke","3.6781210300259","51.073117700000","Flandre-Orientale"
"820","6440","Fourbechies","4.3166667000000","50.166666700000","Hainaut"
"821","9041","Oostakker","3.7644128000000","51.100198600000","Flandre-Orientale"
"822","6460","Bailièvre","4.2386170000000","50.069276000000","Hainaut"
"823","9042","Desteldonk","3.7836111000000","51.122177800000","Flandre-Orientale"
"824","6460","Robechies","4.2783780000000","50.072802000000","Hainaut"
"825","9042","Mendonk","3.8221384000000","51.146725500000","Flandre-Orientale"
"826","6460","Villers-La-Tour","4.2628700000000","50.035369000000","Hainaut"
"827","9051","Sint-Denijs-Westrem","3.6676767000000","51.019940500000","Flandre-Orientale"
"828","6464","Bourlers","4.3412930000000","50.027359000000","Hainaut"
"829","9070","Heusden","3.8003347000000","51.028734100000","Flandre-Orientale"
"830","6464","L'escaillère","4.4316640000000","49.947246000000","Hainaut"
"831","9112","Sinaai-Waas","3.9795579000000","51.186696600000","Flandre-Orientale"
"832","6500","Leugnies","4.1961550000000","50.224642000000","Hainaut"
"833","9120","Vrasene","4.1943770000000","51.219128300000","Flandre-Orientale"
"834","6536","Donstiennes","4.3119991000000","50.285416700000","Hainaut"
"835","9150","Kruibeke","4.3091107000000","51.171227500000","Flandre-Orientale"
"836","6540","Mont-Sainte-Geneviève","4.2377392000000","50.376621100000","Hainaut"
"837","9185","Wachtebeke","3.8574284000000","51.170192700000","Flandre-Orientale"
"838","6560","Erquelinnes","4.1241436000000","50.310218400000","Hainaut"
"839","9190","Stekene","4.0240412532131","51.210474400000","Flandre-Orientale"
"840","6567","Merbes-Le-Château","4.1644816000000","50.323403500000","Hainaut"
"841","9200","Baasrode","4.1444016705284","51.039873150000","Flandre-Orientale"
"842","6593","Macquenoise","4.1802891000000","49.975539900000","Hainaut"
"843","9220","Hamme","4.1202807810427","51.088161800000","Flandre-Orientale"
"844","6594","Beauwelz","4.1569720000000","50.015365000000","Hainaut"
"845","9250","Waasmunster","4.0842158000000","51.109714700000","Flandre-Orientale"
"846","6596","Forge-Philippe","4.2520681000000","49.965430000000","Hainaut"
"847","9260","Schellebelle","3.9281412260040","51.010251800000","Flandre-Orientale"
"848","6596","Seloignes","4.2556150000000","50.016087000000","Hainaut"
"849","9260","Serskamp","3.9309567805899","50.989971550000","Flandre-Orientale"
"850","6600","Villers-La-Bonne-Eau","5.7477792000000","49.934556600000","Luxembourg"
"851","9280","Denderbelle","4.0954432870762","51.001135700000","Flandre-Orientale"
"852","6637","Tintange","5.7518438000000","49.878638000000","Luxembourg"
"853","9280","Wieze","4.0981810157403","50.978627500000","Flandre-Orientale"
"854","6640","Sibret","5.6352461000000","49.968275000000","Luxembourg"
"855","9310","Herdersem","4.0687165350537","50.973490050000","Flandre-Orientale"
"856","6662","Tavigny","5.8377730000000","50.108148700000","Luxembourg"
"857","9400","Okegem","4.0561164000000","50.856392400000","Flandre-Orientale"
"858","6673","Cherain","5.8646609000000","50.180674100000","Luxembourg"
"859","9420","Erpe","3.9766020000000","50.933348500000","Flandre-Orientale"
"860","6690","Bihain","5.8082072000000","50.239024500000","Luxembourg"
"861","9420","Erpe-Mere","3.9459888000000","50.922639100000","Flandre-Orientale"
"862","6700","Bonnert","5.8190143000000","49.710772900000","Luxembourg"
"863","9420","Mere","3.9710267000000","50.923005000000","Flandre-Orientale"
"864","6700","Heinsch","5.7464566000000","49.700752600000","Luxembourg"
"865","9450","Heldergem","3.9548012000000","50.881674200000","Flandre-Orientale"
"866","6704","Guirsch","5.8533810000000","49.719357500000","Luxembourg"
"867","9472","Iddergem","4.0440509206633","50.874679500000","Flandre-Orientale"
"868","6730","Tintigny","5.5185152000000","49.682098600000","Luxembourg"
"869","9500","Goeferdinge","3.8392513000000","50.765404300000","Flandre-Orientale"
"870","6742","Chantemelle","5.6551334000000","49.653510600000","Luxembourg"
"871","9500","Moerbeke","3.9446436000000","51.174269800000","Flandre-Orientale"
"872","6747","Meix-Le-Tige","5.7187012000000","49.615195100000","Luxembourg"
"873","9506","Grimminge","3.9525416000000","50.794531600000","Flandre-Orientale"
"874","6760","Ethe","5.5766897000000","49.581420900000","Luxembourg"
"875","9506","Nieuwenhove","3.9891935000000","50.787505100000","Flandre-Orientale"
"876","6761","Latour","5.5704642000000","49.558192500000","Luxembourg"
"877","9506","Schendelbeke","3.8989486000000","50.796867100000","Flandre-Orientale"
"878","6767","Torgny","5.4735035000000","49.508501800000","Luxembourg"
"879","9520","Bavegem","3.8680104604272","50.944969100000","Flandre-Orientale"
"880","6769","Villers-La-Loue","5.4810430000000","49.574947900000","Luxembourg"
"881","9520","Sint-Lievens-Houtem","3.8521321366835","50.919728250000","Flandre-Orientale"
"882","6780","Messancy","5.8169286000000","49.596905500000","Luxembourg"
"883","9550","Hillegem","3.8535680000000","50.895806000000","Flandre-Orientale"
"884","6780","Wolkrange","5.7983045000000","49.635002100000","Luxembourg"
"885","9550","Sint-Antelinks","3.9249438000000","50.849512600000","Flandre-Orientale"
"886","6812","Suxy","5.4005563000000","49.762687700000","Luxembourg"
"887","9550","Steenhuize-Wijnhuize","3.8903745000000","50.841114600000","Flandre-Orientale"
"888","6820","Florenville","5.3100518000000","49.699318200000","Luxembourg"
"889","9620","Strijpen","3.7893247000000","50.869035400000","Flandre-Orientale"
"890","6820","Fontenoille","5.2344690000000","49.715080000000","Luxembourg"
"891","9630","Sint-Blasius-Boekel","3.7206404000000","50.851567900000","Flandre-Orientale"
"892","6821","Lacuisine","5.3182620000000","49.717010600000","Luxembourg"
"893","9688","Schorisse","3.6782376000000","50.806179900000","Flandre-Orientale"
"894","6823","Villers-Devant-Orval","5.3314660000000","49.618577100000","Luxembourg"
"895","9690","Kwaremont","3.5230939000000","50.775090800000","Flandre-Orientale"
"896","6824","Chassepierre","5.2621817000000","49.707690500000","Luxembourg"
"897","9700","Edelare","3.6281646000000","50.831694500000","Flandre-Orientale"
"898","6836","Dohan","5.1418578000000","49.797374100000","Luxembourg"
"899","9700","Heurne","3.6405818000000","50.887878200000","Flandre-Orientale"
"900","6840","Grandvoir","5.3717959000000","49.857603400000","Luxembourg"
"901","9700","Leupegem","3.6086057000000","50.833618400000","Flandre-Orientale"
"902","6840","Tournay","5.3969928000000","49.854338700000","Luxembourg"
"903","9700","Mater","3.6636488000000","50.842897100000","Flandre-Orientale"
"904","6856","Fays-Les-Veneurs","5.1607144000000","49.866205800000","Luxembourg"
"905","9700","Oudenaarde","3.6047820000000","50.844260400000","Flandre-Orientale"
"906","6860","Mellier","5.5209461000000","49.767153100000","Luxembourg"
"907","9700","Welden","3.6536587000000","50.879103300000","Flandre-Orientale"
"908","6860","Witry","5.6138516000000","49.858920300000","Luxembourg"
"909","9750","Huise","3.5907777000000","50.898824600000","Flandre-Orientale"
"910","6870","Arville","5.3166577000000","50.032398600000","Luxembourg"
"911","9750","Ouwegem","3.5978246000000","50.912120800000","Flandre-Orientale"
"912","6870","Awenne","5.3061880000000","50.074242000000","Luxembourg"
"913","9800","Astene","3.5628186000000","50.984554700000","Flandre-Orientale"
"914","6870","Hatrival","5.3481190000000","50.005287400000","Luxembourg"
"915","9800","Petegem-Aan-De-Leie","3.5324987000000","50.969075000000","Flandre-Orientale"
"916","6870","Saint-Hubert","5.3738561000000","50.025142800000","Luxembourg"
"917","9850","Hansbeke","3.5345703000000","51.074777600000","Flandre-Orientale"
"918","6880","Cugnon","5.2033082000000","49.802042700000","Luxembourg"
"919","9850","Poesele","3.5117304815871","51.032388650000","Flandre-Orientale"
"920","6887","Herbeumont","5.2377736000000","49.781536400000","Luxembourg"
"921","9860","Balegem","3.7896135000000","50.925202800000","Flandre-Orientale"
"922","6887","Straimont","5.3811714000000","49.796166700000","Luxembourg"
"923","9860","Landskouter","3.7928259000000","50.969493700000","Flandre-Orientale"
"924","6890","Anloy","5.2215609000000","49.949904300000","Luxembourg"
"925","9890","Baaigem","3.7219420000000","50.930950300000","Flandre-Orientale"
"926","6920","Wellin","5.1146708000000","50.082296700000","Luxembourg"
"927","9921","Vinderhoute","3.6412401000000","51.087639600000","Flandre-Orientale"
"928","6927","Bure","5.2611620000000","50.088526200000","Luxembourg"
"929","9940","Ertvelde","3.7471789000000","51.179350500000","Flandre-Orientale"
"930","6927","Grupont","5.2798077000000","50.092343200000","Luxembourg"
"931","9961","Boekhoute","3.7059614986083","51.250931100000","Flandre-Orientale"
"932","6929","Gembes","5.0632330000000","49.997198000000","Luxembourg"
"933","9982","Sint-Jan-In-Eremo","3.5800940000000","51.268218200000","Flandre-Orientale"
"934","6940","Grandhan","5.4086678000000","50.329979500000","Luxembourg"
"935","9988","Waterland-Oudeman","3.5905485000000","51.289118100000","Flandre-Orientale"
"936","6940","Septon","5.4230280000000","50.357033800000","Luxembourg"
"937","9990","Maldegem","3.4154538000000","51.226313300000","Flandre-Orientale"
"938","6941","Heyd","5.5621580000000","50.346445000000","Luxembourg"
"939","6941","Izier","5.5793252000000","50.384893600000","Luxembourg"
"940","6951","Bande","5.4154822000000","50.166582200000","Luxembourg"
"941","6953","Ambly","5.3142288000000","50.144181500000","Luxembourg"
"942","6953","Lesterny","5.2799209000000","50.110971300000","Luxembourg"
"943","6960","Malempré","5.7155249000000","50.281615900000","Luxembourg"
"944","6960","Vaux-Chavanne","5.6968767000000","50.302151600000","Luxembourg"
"945","6972","Erneuville","5.5507905000000","50.113783100000","Luxembourg"
"946","6980","La Roche-En-Ardenne","5.5701521878995","50.182916023074","Luxembourg"
"947","6990","Hampteau","5.4729019000000","50.257903900000","Luxembourg"
"948","6990","Marenne","5.4165812000000","50.241835100000","Luxembourg"
"949","7020","Maisières","3.9627630000000","50.490152200000","Hainaut"
"950","7021","Havre","4.0453329000000","50.464343400000","Hainaut"
"951","7024","Ciply","3.9438349000000","50.419304200000","Hainaut"
"952","7033","Cuesmes","3.9206652000000","50.436171000000","Hainaut"
"953","7050","Herchies","3.8577095000000","50.528238000000","Hainaut"
"954","7060","Horrues","4.0413076000000","50.609344500000","Hainaut"
"955","7070","Gottignies","4.0622054000000","50.497187500000","Hainaut"
"956","7070","Mignault","4.1521120000000","50.529180100000","Hainaut"
"957","7080","Frameries","3.8905656000000","50.408757100000","Hainaut"
"958","7080","La Bouverie","3.8774491000000","50.407951000000","Hainaut"
"959","7090","Braine-Le-Comte","4.1425138000000","50.612348100000","Hainaut"
"960","7090","Steenkerque","4.0698505000000","50.643269200000","Hainaut"
"961","7100","Haine-Saint-Paul","4.1883094000000","50.454942000000","Hainaut"
"962","7110","Houdeng-Aimeries","4.1524459000000","50.483595800000","Hainaut"
"963","7133","Buvrinnes","4.2055425000000","50.389753800000","Hainaut"
"964","7134","Epinois","4.2093685000000","50.404979200000","Hainaut"
"965","7134","Leval-Trahegnies","4.2180730000000","50.416547000000","Hainaut"
"966","7180","Seneffe","4.2664609240834","50.525055450000","Hainaut"
"967","7190","Ecaussinnes-D'enghien","4.1776303000000","50.571479500000","Hainaut"
"968","7190","Marche-Lez-Ecaussinnes","4.1832813000000","50.546895300000","Hainaut"
"969","7301","Hornu","3.8276077000000","50.433761300000","Hainaut"
"970","7321","Blaton","3.6611754000000","50.501172400000","Hainaut"
"971","7321","Harchies","3.6936000000000","50.479444500000","Hainaut"
"972","7330","Saint-Ghislain","3.8214781396442","50.448359502766","Hainaut"
"973","7340","Warquignies","3.8223517000000","50.400263800000","Hainaut"
"974","7350","Hensies","3.6847215000000","50.432838800000","Hainaut"
"975","7387","Angre","3.6954509000000","50.366983000000","Hainaut"
"976","7387","Angreau","3.6911259000000","50.350928500000","Hainaut"
"977","7387","Montignies-Sur-Roc","3.7333223000000","50.368007900000","Hainaut"
"978","7522","Hertain","3.2880161000000","50.614111100000","Hainaut"
"979","7533","Thimougies","3.5102508000000","50.634945800000","Hainaut"
"980","7536","Vaulx","3.4261720000000","50.589889000000","Hainaut"
"981","7538","Vezon","3.5017888000000","50.568397600000","Hainaut"
"982","7540","Melles","3.4818996000000","50.646728000000","Hainaut"
"983","7540","Rumillies","3.4372618000000","50.620103900000","Hainaut"
"984","7543","Mourcourt","3.4451640000000","50.653040900000","Hainaut"
"985","7600","Péruwelz","3.5908864000000","50.509789700000","Hainaut"
"986","7604","Wasmes-Audemez-Briffoeil","3.5352247000000","50.553952400000","Hainaut"
"987","7608","Wiers","3.5330350000000","50.508665000000","Hainaut"
"988","7620","Bléharies","3.4155171000000","50.513115100000","Hainaut"
"989","7621","Lesdain","3.3880963285681","50.520291000000","Hainaut"
"990","7623","Rongy","3.3815632027097","50.506652050000","Hainaut"
"991","7640","Antoing","3.4513116000000","50.565911000000","Hainaut"
"992","7712","Herseaux","3.2342044000000","50.722712700000","Hainaut"
"993","7730","Néchin","3.2690175000000","50.666943800000","Hainaut"
"994","7740","Warcoing","3.3451985000000","50.702173000000","Hainaut"
"995","7743","Obigies","3.3642810000000","50.662055000000","Hainaut"
"996","7784","Bas-Warneton","2.9625206000000","50.758815300000","Hainaut"
"997","7784","Warneton","2.9502023000000","50.752993200000","Hainaut"
"998","7800","Lanquesaint","3.8042549000000","50.653424200000","Hainaut"
"999","7802","Ormeignies","3.7516336000000","50.594722400000","Hainaut"
"1000","7804","Rebaix","3.7836911000000","50.660198000000","Hainaut"
"1001","7812","Ligne","3.7054981000000","50.622278300000","Hainaut"
"1002","7812","Moulbaix","3.7156806000000","50.600191000000","Hainaut"
"1003","7812","Villers-Notre-Dame","3.7360962000000","50.617881000000","Hainaut"
"1004","7822","Meslin-L'evêque","3.8480962000000","50.648578400000","Hainaut"
"1005","7830","Graty","3.9967288000000","50.631172600000","Hainaut"
"1006","7830","Hellebecq","3.8887882000000","50.663165000000","Hainaut"
"1007","7850","Enghien","4.0406912000000","50.692755300000","Hainaut"
"1008","7860","Lessines","3.8301131000000","50.712303600000","Hainaut"
"1009","7861","Papignies","3.8191320000000","50.686153300000","Hainaut"
"1010","7864","Deux-Acren","3.8522036000000","50.730733600000","Hainaut"
"1011","7870","Bauffe","3.8537045000000","50.570144100000","Hainaut"
"1012","7870","Cambron-Saint-Vincent","3.9162237000000","50.582781100000","Hainaut"
"1013","7904","Pipaix","3.5758870000000","50.582865000000","Hainaut"
"1014","7904","Tourpes","3.6493593000000","50.572688000000","Hainaut"
"1015","7910","Anvaing","3.5617225000000","50.681766100000","Hainaut"
"1016","7911","Buissenal","3.6551307000000","50.664863300000","Hainaut"
"1017","7911","Moustier","3.6199310000000","50.655747500000","Hainaut"
"1018","7912","Saint-Sauveur","3.5977459000000","50.706180300000","Hainaut"
"1019","7940","Brugelette","3.8546563000000","50.595425300000","Hainaut"
"1020","7940","Cambron-Casteau","3.8807488000000","50.588559700000","Hainaut"
"1021","7941","Attre","3.8410951000000","50.610242800000","Hainaut"
"1022","7943","Gages","3.8910777000000","50.606801800000","Hainaut"
"1023","7950","Tongre-Saint-Martin","3.7907921000000","50.586041300000","Hainaut"
"1024","7972","Aubechies","3.6769173000000","50.573932000000","Hainaut"
"1025","8210","Veldegem","3.1606518000000","51.104894400000","Flandre-Occidentale"
